name,industry,subindustry,industries/0,industries/1,tags/0,tags/1,highlight_black,highlight_latinx,highlight_women,batch_season,batch_year,first_loc,region,top_acq_pub
Fit to Form,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Fashion,E-Commerce,FALSE,FALSE,FALSE,S,19,"San Francisco, CA, USA",United States of America,0
Pippin / Rent the Backyard,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Housing,Construction,FALSE,FALSE,FALSE,S,19,"Oakland, CA, USA",United States of America,0
Whatnot,Consumer,Consumer,Consumer,,Marketplace,E-commerce,FALSE,FALSE,FALSE,W,20,Remote,United States of America,1
Airbyte,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Developer Tools,Open Source,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,1
H1,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Healthcare,Health Tech,FALSE,FALSE,FALSE,W,20,"New York, NY, USA",United States of America,1
99minutos,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Logistics,,FALSE,TRUE,FALSE,W,20,"Santiago, Santiago Metropolitan Region, Chile",Chile,1
Yassir,Consumer,Consumer -> Transportation Services,Consumer,Transportation Services,,,FALSE,FALSE,FALSE,W,20,Algeria,Algeria,1
Fly.io,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Infrastructure,,FALSE,FALSE,FALSE,W,20,Remote,United States of America,1
Karat Financial,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,Entertainment,FALSE,FALSE,FALSE,W,20,Remote,United States of America,1
Fondeadora,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Consumer Finance,Fintech,FALSE,TRUE,FALSE,W,20,"Mexico City, CDMX, Mexico",Mexico,1
Ophelia,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Healthcare,Mental Health Tech,FALSE,FALSE,FALSE,W,20,"New York, NY, USA",United States of America,1
TrueNorth,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Logistics,SaaS,FALSE,FALSE,TRUE,W,20,"San Francisco, CA, USA",United States of America,1
STARK BANK,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Neobank,Fintech,FALSE,TRUE,FALSE,W,20,"Ṣo Paulo, SP, Brazil",Brazil,1
Pulley,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,,,FALSE,FALSE,TRUE,W,20,"San Francisco, CA, USA",United States of America,1
Ansa Biotechnologies,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Biotech,Synthetic Biology,FALSE,FALSE,FALSE,W,20,"Emeryville, CA, USA",United States of America,1
Belvo,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Fintech,SaaS,FALSE,TRUE,FALSE,W,20,"Ṣo Paulo, SP, Brazil",Brazil,1
BeGo,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Artifical Intelligence,Digital Freight Brokerage,FALSE,TRUE,FALSE,W,20,"San Francisco, CA, USA",United States of America,1
PostHog,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Open Source,B2B,FALSE,FALSE,FALSE,W,20,Remote,United States of America,1
Jet Admin,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Developer Tools,SaaS,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Ochre Bio,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Genomics,Biotech,FALSE,FALSE,FALSE,W,20,"Oxford, England, United Kingdom",United Kingdom,0
Jenfi,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,Banking as a Service,FALSE,FALSE,FALSE,W,20,"Singapore, Singapore",Singapore,0
Legionfarm,Consumer,Consumer -> Gaming,Consumer,Gaming,Gaming,eSports,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Menten AI,Healthcare,Healthcare -> Drug Discovery and Delivery,Healthcare,Drug Discovery and Delivery,Quantum Computing,AI-powered Drug Discovery,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Equator Therapeutics,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Biotech,Therapeutics,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Dapi,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Gas Pos,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,SaaS,FALSE,FALSE,TRUE,W,20,"Little Rock, AR, USA",United States of America,0
Humanly.io,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Recruiting,HR Tech,FALSE,FALSE,FALSE,W,20,Remote,United States of America,0
Prelay,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,SaaS,,FALSE,FALSE,TRUE,W,20,"San Francisco, CA, USA",United States of America,0
WorkPay,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,B2B,SaaS,TRUE,FALSE,FALSE,W,20,"Nairobi, Nairobi County, Kenya",Kenya,0
Tambua Health,Healthcare,Healthcare -> Medical Devices,Healthcare,Medical Devices,Health Tech,Medical Devices,TRUE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Living Carbon,Industrials,Industrials -> Climate,Industrials,Climate,Synthetic Biology,Biotech,FALSE,FALSE,TRUE,W,20,"Hayward, CA, USA",United States of America,0
PowerX,Industrials,Industrials -> Climate,Industrials,Climate,Climate,IoT,FALSE,FALSE,FALSE,W,20,"New York, NY, USA",United States of America,0
SEND,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Digital Freight Brokerage,,TRUE,FALSE,FALSE,W,20,"Lagos, LA, Nigeria",Nigeria,0
"Atmo, Inc.",Industrials,Industrials -> Climate,Industrials,Climate,Climate,ClimateTech,FALSE,FALSE,FALSE,W,20,Remote,United States of America,0
Dropee,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,B2B,Marketplace,FALSE,FALSE,TRUE,W,20,"Jakarta, Jakarta, Indonesia",Indonesia,0
Recall.ai,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",API,Artifical Intelligence,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Healthlane,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Consumer Health Services,,TRUE,FALSE,FALSE,W,20,"Lagos, LA, Nigeria",Nigeria,0
Stable,B2B Software and Services,B2B Software and Services -> Office Management,B2B Software and Services,Office Management,B2B,Remote Work,FALSE,FALSE,TRUE,W,20,"San Francisco, CA, USA",United States of America,0
Sakneen,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Marketplace,SaaS,FALSE,FALSE,FALSE,W,20,Remote,Egypt,0
GiveAway,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Marketplace,Social Network,FALSE,FALSE,FALSE,W,20,Remote,United States of America,0
GuruHotel,B2B Software and Services,B2B Software and Services -> Operations,B2B Software and Services,Operations,Travel,SaaS,FALSE,TRUE,FALSE,W,20,Remote,United States of America,0
CrowdForce,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Fintech,,TRUE,FALSE,FALSE,W,20,"Abuja, Federal Capital Territory, Nigeria",Nigeria,0
Nomic Bio,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Nanotechnology,,FALSE,FALSE,FALSE,W,20,"Montreal, QC, Canada",Canada,0
Ramani,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,SaaS,,TRUE,FALSE,FALSE,W,20,"Dar es Salaam, Dar es Salaam, Tanzania",Tanzania,0
Handl,B2B Software and Services,B2B Software and Services -> Operations,B2B Software and Services,Operations,Fintech,Deep Learning,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Zynq,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Remote Work,Productivity,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Termii,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Developer Tools,SMS,TRUE,FALSE,FALSE,W,20,"Lagos, LA, Nigeria",Nigeria,0
Linkana,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Enterprise,SaaS,FALSE,TRUE,FALSE,W,20,Remote,Brazil,0
Apartio,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,Subscriptions,FALSE,TRUE,FALSE,W,20,"Ṣo Paulo, SP, Brazil",Brazil,0
Tajir,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Marketplace,B2B,FALSE,FALSE,FALSE,W,20,"Lahore, Punjab, Pakistan",Pakistan,0
Moons,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Health Tech,Latin America,FALSE,TRUE,FALSE,W,20,"Mexico City, CDMX, Mexico",Mexico,0
Bamboo,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,B2B,TRUE,FALSE,TRUE,W,20,"Lagos, LA, Nigeria",Nigeria,0
Hent,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Fintech,Proptech,FALSE,TRUE,FALSE,W,20,"Recife, PE, Brazil",Brazil,0
ElectroNeek,B2B Software and Services,B2B Software and Services,B2B Software and Services,,Robotic Process Automation,B2B,FALSE,FALSE,FALSE,W,20,Remote,United States of America,0
Float,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,B2B,TRUE,FALSE,FALSE,W,20,"Accra, Greater Accra Region, Ghana",Ghana,0
Orchata,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Grocery,Delivery,FALSE,TRUE,FALSE,W,20,"Monterrey, N.L., Mexico",Mexico,0
SOMATIC,Industrials,Industrials -> Manufacturing and Robotics,Industrials,Manufacturing and Robotics,Robotics,,FALSE,FALSE,FALSE,W,20,,Unspecified,0
Avion,Industrials,Industrials -> Drones,Industrials,Drones,Drones,Autonomous Delivery,TRUE,FALSE,FALSE,W,20,"Addis Ababa, Addis Ababa, Ethiopia",Ethiopia,0
Daedalus,Industrials,Industrials -> Manufacturing and Robotics,Industrials,Manufacturing and Robotics,Robotics,Commercial Space Launch,FALSE,FALSE,FALSE,W,20,Remote,Remote,0
delt.ai,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,B2B,Fintech,FALSE,TRUE,FALSE,W,20,"Mexico City, CDMX, Mexico",Mexico,0
Oda,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Computer Vision,Proptech,FALSE,FALSE,TRUE,W,20,Remote,United States of America,0
Nexu,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,Marketplace,FALSE,TRUE,FALSE,W,20,"Mexico City, CDMX, Mexico",Mexico,0
Isabl,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Diagnostics,Biotech,FALSE,TRUE,TRUE,W,20,Remote,United States of America,0
OpenBiome,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Nonprofit,,TRUE,FALSE,TRUE,W,20,"Cambridge, MA, USA",United States of America,0
Breathe Well-being,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Health Tech,Health & Wellness,FALSE,FALSE,FALSE,W,20,"New Delhi, DL, India",India,0
Angle Health,Financial Technology,Financial Technology -> Insurance,Financial Technology,Insurance,Health Insurance,,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Raycast,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Developer Tools,Productivity,FALSE,FALSE,FALSE,W,20,Remote,United Kingdom,0
Easyplan,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,Fintech,Investing,FALSE,FALSE,TRUE,W,20,"MH, India",India,0
Pahamify,Education,Education,Education,,Education,,FALSE,FALSE,FALSE,W,20,"West Java, Indonesia",Indonesia,0
Synapsica Healthcare,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Marketplace,SaaS,FALSE,FALSE,TRUE,W,20,"Bengaluru, KA, India",India,0
HireSweet,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Recruiting,HR Tech,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Spenny,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,Investing,FALSE,FALSE,FALSE,W,20,"Bengaluru, KA, India",India,0
EduRev,Education,Education,Education,,Education,eLearning,FALSE,FALSE,FALSE,W,20,"Chandigarh, CH, India",India,0
Bikry,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,E-commerce,B2B,FALSE,FALSE,FALSE,W,20,"Noida, UP, India",India,0
Hiration,Consumer,Consumer -> Job and Career Services,Consumer,Job and Career Services,Recruiting,Marketplace,FALSE,FALSE,FALSE,W,20,"New Delhi, DL, India",India,0
Zeo Auto,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Logistics,SaaS,FALSE,FALSE,FALSE,W,20,"MH, India",India,0
Morphle,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Medical Robotics,Artifical Intelligence,FALSE,FALSE,FALSE,W,20,"Bengaluru, KA, India",India,0
TagMango,Consumer,Consumer -> Social,Consumer,Social,India,Creator Economy,FALSE,FALSE,FALSE,W,20,"Kolkata, WB, India",India,0
PillarPlus,Real Estate and Construction,Real Estate and Construction -> Construction,Real Estate and Construction,Construction,Artifical Intelligence,B2B,FALSE,FALSE,FALSE,W,20,"MH, India",India,0
farmtheory,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Marketplace,B2B,FALSE,FALSE,FALSE,W,20,"Bengaluru, KA, India",India,0
UrbanKisaan,Industrials,Industrials -> Agriculture,Industrials,Agriculture,Agriculture,Vertical Farming,FALSE,FALSE,FALSE,W,20,"Hyderabad, Telangana, India",India,0
HumBee,Consumer,Consumer -> Social,Consumer,Social,Community,,FALSE,FALSE,TRUE,W,20,Remote,India,0
StayQrious,Education,Education,Education,,eLearning,Kids,FALSE,FALSE,FALSE,W,20,Remote,India,0
Pay Swifter,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,B2B,Fintech,FALSE,FALSE,TRUE,W,20,"Bengaluru, KA, India",India,0
Able Jobs,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,India,Education,FALSE,FALSE,FALSE,W,20,"Bengaluru, KA, India",India,0
Kosh,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,Social,FALSE,FALSE,FALSE,W,20,"Gurugram, HR, India",India,0
DeepSource,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Developer Tools,SaaS,FALSE,FALSE,FALSE,W,20,"San Francisco, CA, USA",United States of America,0
Upflow,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,SaaS,Fintech,FALSE,FALSE,FALSE,W,20,"New York, NY, USA",United States of America,0
